step,column,row_index,before,after,reason,timestamp
winsorize,unit_price_usd,141629,475.51,475.50709999999964,"Cap at [1%, 99%] → [15.72, 475.51]",2026-05-10T11:45:42.407610
winsorize,unit_price_usd,141990,475.51,475.50709999999964,"Cap at [1%, 99%] → [15.72, 475.51]",2026-05-10T11:45:42.407610
winsorize,unit_price_usd,142027,475.51,475.50709999999964,"Cap at [1%, 99%] → [15.72, 475.51]",2026-05-10T11:45:42.407610
winsorize,unit_price_usd,142030,475.51,475.50709999999964,"Cap at [1%, 99%] → [15.72, 475.51]",2026-05-10T11:45:42.407610
winsorize,unit_price_usd,142078,475.51,475.50709999999964,"Cap at [1%, 99%] → [15.72, 475.51]",2026-05-10T11:45:42.407610
winsorize,unit_price_usd,142092,475.51,475.50709999999964,"Cap at [1%, 99%] → [15.72, 475.51]",2026-05-10T11:45:42.407610
winsorize,unit_price_usd,142364,475.51,475.50709999999964,"Cap at [1%, 99%] → [15.72, 475.51]",2026-05-10T11:45:42.407610
winsorize,unit_price_usd,142428,475.51,475.50709999999964,"Cap at [1%, 99%] → [15.72, 475.51]",2026-05-10T11:45:42.407610
winsorize,unit_price_usd,142436,475.51,475.50709999999964,"Cap at [1%, 99%] → [15.72, 475.51]",2026-05-10T11:45:42.407610
winsorize,unit_price_usd,142521,475.51,475.50709999999964,"Cap at [1%, 99%] → [15.72, 475.51]",2026-05-10T11:45:42.407610
winsorize,unit_price_usd,142723,475.51,475.50709999999964,"Cap at [1%, 99%] → [15.72, 475.51]",2026-05-10T11:45:42.407610
winsorize,unit_price_usd,142835,475.51,475.50709999999964,"Cap at [1%, 99%] → [15.72, 475.51]",2026-05-10T11:45:42.407610
winsorize,unit_price_usd,143336,475.51,475.50709999999964,"Cap at [1%, 99%] → [15.72, 475.51]",2026-05-10T11:45:42.407610
winsorize,unit_price_usd,143374,475.51,475.50709999999964,"Cap at [1%, 99%] → [15.72, 475.51]",2026-05-10T11:45:42.407610
winsorize,unit_price_usd,143570,475.51,475.50709999999964,"Cap at [1%, 99%] → [15.72, 475.51]",2026-05-10T11:45:42.407610
winsorize,unit_price_usd,143578,475.51,475.50709999999964,"Cap at [1%, 99%] → [15.72, 475.51]",2026-05-10T11:45:42.407610
winsorize,unit_price_usd,143770,475.51,475.50709999999964,"Cap at [1%, 99%] → [15.72, 475.51]",2026-05-10T11:45:42.407610
winsorize,unit_price_usd,143781,475.51,475.50709999999964,"Cap at [1%, 99%] → [15.72, 475.51]",2026-05-10T11:45:42.407610
winsorize,unit_price_usd,143951,475.51,475.50709999999964,"Cap at [1%, 99%] → [15.72, 475.51]",2026-05-10T11:45:42.407610
winsorize,unit_price_usd,144086,475.51,475.50709999999964,"Cap at [1%, 99%] → [15.72, 475.51]",2026-05-10T11:45:42.407610
winsorize,unit_price_usd,144114,475.51,475.50709999999964,"Cap at [1%, 99%] → [15.72, 475.51]",2026-05-10T11:45:42.407610
winsorize,unit_price_usd,144192,475.51,475.50709999999964,"Cap at [1%, 99%] → [15.72, 475.51]",2026-05-10T11:45:42.407610
winsorize,unit_price_usd,144275,475.51,475.50709999999964,"Cap at [1%, 99%] → [15.72, 475.51]",2026-05-10T11:45:42.407610
winsorize,unit_price_usd,144299,475.51,475.50709999999964,"Cap at [1%, 99%] → [15.72, 475.51]",2026-05-10T11:45:42.407610
winsorize,unit_price_usd,144352,475.51,475.50709999999964,"Cap at [1%, 99%] → [15.72, 475.51]",2026-05-10T11:45:42.407610
winsorize,unit_price_usd,144480,475.51,475.50709999999964,"Cap at [1%, 99%] → [15.72, 475.51]",2026-05-10T11:45:42.407610
winsorize,unit_price_usd,144494,475.51,475.50709999999964,"Cap at [1%, 99%] → [15.72, 475.51]",2026-05-10T11:45:42.407610
winsorize,unit_price_usd,144522,475.51,475.50709999999964,"Cap at [1%, 99%] → [15.72, 475.51]",2026-05-10T11:45:42.407610
winsorize,unit_price_usd,144536,475.51,475.50709999999964,"Cap at [1%, 99%] → [15.72, 475.51]",2026-05-10T11:45:42.407610
winsorize,unit_price_usd,144603,475.51,475.50709999999964,"Cap at [1%, 99%] → [15.72, 475.51]",2026-05-10T11:45:42.407610
winsorize,unit_price_usd,144710,475.51,475.50709999999964,"Cap at [1%, 99%] → [15.72, 475.51]",2026-05-10T11:45:42.407610
winsorize,unit_price_usd,145135,475.51,475.50709999999964,"Cap at [1%, 99%] → [15.72, 475.51]",2026-05-10T11:45:42.407610
winsorize,unit_price_usd,145179,475.51,475.50709999999964,"Cap at [1%, 99%] → [15.72, 475.51]",2026-05-10T11:45:42.407610
winsorize,unit_price_usd,145819,475.51,475.50709999999964,"Cap at [1%, 99%] → [15.72, 475.51]",2026-05-10T11:45:42.407610
winsorize,unit_price_usd,145852,475.51,475.50709999999964,"Cap at [1%, 99%] → [15.72, 475.51]",2026-05-10T11:45:42.407610
winsorize,unit_price_usd,145862,475.51,475.50709999999964,"Cap at [1%, 99%] → [15.72, 475.51]",2026-05-10T11:45:42.407610
winsorize,unit_price_usd,146107,475.51,475.50709999999964,"Cap at [1%, 99%] → [15.72, 475.51]",2026-05-10T11:45:42.407610
winsorize,unit_price_usd,146124,475.51,475.50709999999964,"Cap at [1%, 99%] → [15.72, 475.51]",2026-05-10T11:45:42.407610
winsorize,unit_price_usd,146245,475.51,475.50709999999964,"Cap at [1%, 99%] → [15.72, 475.51]",2026-05-10T11:45:42.407610
winsorize,unit_price_usd,146296,475.51,475.50709999999964,"Cap at [1%, 99%] → [15.72, 475.51]",2026-05-10T11:45:42.407610
winsorize,unit_price_usd,146341,475.51,475.50709999999964,"Cap at [1%, 99%] → [15.72, 475.51]",2026-05-10T11:45:42.407610
winsorize,unit_price_usd,146610,475.51,475.50709999999964,"Cap at [1%, 99%] → [15.72, 475.51]",2026-05-10T11:45:42.407610
winsorize,unit_price_usd,146649,475.51,475.50709999999964,"Cap at [1%, 99%] → [15.72, 475.51]",2026-05-10T11:45:42.407610
winsorize,unit_price_usd,147055,475.51,475.50709999999964,"Cap at [1%, 99%] → [15.72, 475.51]",2026-05-10T11:45:42.407610
winsorize,unit_price_usd,147153,475.51,475.50709999999964,"Cap at [1%, 99%] → [15.72, 475.51]",2026-05-10T11:45:42.407610
winsorize,unit_price_usd,147154,475.51,475.50709999999964,"Cap at [1%, 99%] → [15.72, 475.51]",2026-05-10T11:45:42.407610
winsorize,unit_price_usd,147341,475.51,475.50709999999964,"Cap at [1%, 99%] → [15.72, 475.51]",2026-05-10T11:45:42.407610
winsorize,unit_price_usd,147441,475.51,475.50709999999964,"Cap at [1%, 99%] → [15.72, 475.51]",2026-05-10T11:45:42.407610
winsorize,unit_price_usd,147592,475.51,475.50709999999964,"Cap at [1%, 99%] → [15.72, 475.51]",2026-05-10T11:45:42.407610
winsorize,unit_price_usd,147593,475.51,475.50709999999964,"Cap at [1%, 99%] → [15.72, 475.51]",2026-05-10T11:45:42.407610
winsorize,unit_price_usd,147605,475.51,475.50709999999964,"Cap at [1%, 99%] → [15.72, 475.51]",2026-05-10T11:45:42.407610
winsorize,unit_price_usd,147875,475.51,475.50709999999964,"Cap at [1%, 99%] → [15.72, 475.51]",2026-05-10T11:45:42.407610
winsorize,unit_price_usd,147886,475.51,475.50709999999964,"Cap at [1%, 99%] → [15.72, 475.51]",2026-05-10T11:45:42.407610
winsorize,unit_price_usd,147917,475.51,475.50709999999964,"Cap at [1%, 99%] → [15.72, 475.51]",2026-05-10T11:45:42.407610
winsorize,unit_price_usd,148107,475.51,475.50709999999964,"Cap at [1%, 99%] → [15.72, 475.51]",2026-05-10T11:45:42.407610
winsorize,unit_price_usd,148161,475.51,475.50709999999964,"Cap at [1%, 99%] → [15.72, 475.51]",2026-05-10T11:45:42.407610
winsorize,unit_price_usd,148233,475.51,475.50709999999964,"Cap at [1%, 99%] → [15.72, 475.51]",2026-05-10T11:45:42.407610
winsorize,unit_price_usd,148281,475.51,475.50709999999964,"Cap at [1%, 99%] → [15.72, 475.51]",2026-05-10T11:45:42.407610
winsorize,unit_price_usd,148522,475.51,475.50709999999964,"Cap at [1%, 99%] → [15.72, 475.51]",2026-05-10T11:45:42.407610
winsorize,unit_price_usd,148580,475.51,475.50709999999964,"Cap at [1%, 99%] → [15.72, 475.51]",2026-05-10T11:45:42.407610
winsorize,unit_price_usd,148719,475.51,475.50709999999964,"Cap at [1%, 99%] → [15.72, 475.51]",2026-05-10T11:45:42.407610
winsorize,unit_price_usd,148738,475.51,475.50709999999964,"Cap at [1%, 99%] → [15.72, 475.51]",2026-05-10T11:45:42.407610
winsorize,unit_price_usd,148748,475.51,475.50709999999964,"Cap at [1%, 99%] → [15.72, 475.51]",2026-05-10T11:45:42.407610
winsorize,unit_price_usd,148801,475.51,475.50709999999964,"Cap at [1%, 99%] → [15.72, 475.51]",2026-05-10T11:45:42.407610
winsorize,unit_price_usd,148887,475.51,475.50709999999964,"Cap at [1%, 99%] → [15.72, 475.51]",2026-05-10T11:45:42.407610
winsorize,unit_price_usd,149051,475.51,475.50709999999964,"Cap at [1%, 99%] → [15.72, 475.51]",2026-05-10T11:45:42.407610
winsorize,unit_price_usd,149229,475.51,475.50709999999964,"Cap at [1%, 99%] → [15.72, 475.51]",2026-05-10T11:45:42.407610
winsorize,unit_price_usd,149336,475.51,475.50709999999964,"Cap at [1%, 99%] → [15.72, 475.51]",2026-05-10T11:45:42.407610
winsorize,unit_price_usd,149569,475.51,475.50709999999964,"Cap at [1%, 99%] → [15.72, 475.51]",2026-05-10T11:45:42.407610
winsorize,unit_price_usd,149589,475.51,475.50709999999964,"Cap at [1%, 99%] → [15.72, 475.51]",2026-05-10T11:45:42.407610
winsorize,unit_price_usd,149707,475.51,475.50709999999964,"Cap at [1%, 99%] → [15.72, 475.51]",2026-05-10T11:45:42.407610
winsorize,unit_price_usd,149777,475.51,475.50709999999964,"Cap at [1%, 99%] → [15.72, 475.51]",2026-05-10T11:45:42.407610
winsorize,unit_price_usd,149838,475.51,475.50709999999964,"Cap at [1%, 99%] → [15.72, 475.51]",2026-05-10T11:45:42.407610
winsorize,unit_price_usd,150027,475.51,475.50709999999964,"Cap at [1%, 99%] → [15.72, 475.51]",2026-05-10T11:45:42.407610
winsorize,unit_price_usd,150129,475.51,475.50709999999964,"Cap at [1%, 99%] → [15.72, 475.51]",2026-05-10T11:45:42.407610
winsorize,unit_price_usd,150290,475.51,475.50709999999964,"Cap at [1%, 99%] → [15.72, 475.51]",2026-05-10T11:45:42.407610
winsorize,unit_price_usd,150356,475.51,475.50709999999964,"Cap at [1%, 99%] → [15.72, 475.51]",2026-05-10T11:45:42.407610
winsorize,unit_price_usd,150415,475.51,475.50709999999964,"Cap at [1%, 99%] → [15.72, 475.51]",2026-05-10T11:45:42.407610
winsorize,unit_price_usd,150605,475.51,475.50709999999964,"Cap at [1%, 99%] → [15.72, 475.51]",2026-05-10T11:45:42.407610
winsorize,unit_price_usd,150622,475.51,475.50709999999964,"Cap at [1%, 99%] → [15.72, 475.51]",2026-05-10T11:45:42.407610
winsorize,unit_price_usd,150665,475.51,475.50709999999964,"Cap at [1%, 99%] → [15.72, 475.51]",2026-05-10T11:45:42.407610
winsorize,unit_price_usd,150754,475.51,475.50709999999964,"Cap at [1%, 99%] → [15.72, 475.51]",2026-05-10T11:45:42.407610
winsorize,unit_price_usd,150814,475.51,475.50709999999964,"Cap at [1%, 99%] → [15.72, 475.51]",2026-05-10T11:45:42.407610
winsorize,unit_price_usd,150975,475.51,475.50709999999964,"Cap at [1%, 99%] → [15.72, 475.51]",2026-05-10T11:45:42.407610
winsorize,unit_price_usd,151179,475.51,475.50709999999964,"Cap at [1%, 99%] → [15.72, 475.51]",2026-05-10T11:45:42.407610
winsorize,unit_price_usd,151430,475.51,475.50709999999964,"Cap at [1%, 99%] → [15.72, 475.51]",2026-05-10T11:45:42.407610
winsorize,unit_price_usd,151468,475.51,475.50709999999964,"Cap at [1%, 99%] → [15.72, 475.51]",2026-05-10T11:45:42.407610
winsorize,unit_price_usd,151658,475.51,475.50709999999964,"Cap at [1%, 99%] → [15.72, 475.51]",2026-05-10T11:45:42.407610
winsorize,unit_price_usd,151661,475.51,475.50709999999964,"Cap at [1%, 99%] → [15.72, 475.51]",2026-05-10T11:45:42.407610
winsorize,unit_price_usd,151712,475.51,475.50709999999964,"Cap at [1%, 99%] → [15.72, 475.51]",2026-05-10T11:45:42.407610
winsorize,unit_price_usd,151751,475.51,475.50709999999964,"Cap at [1%, 99%] → [15.72, 475.51]",2026-05-10T11:45:42.407610
winsorize,unit_price_usd,151867,475.51,475.50709999999964,"Cap at [1%, 99%] → [15.72, 475.51]",2026-05-10T11:45:42.407610
winsorize,unit_price_usd,151910,475.51,475.50709999999964,"Cap at [1%, 99%] → [15.72, 475.51]",2026-05-10T11:45:42.407610
winsorize,unit_price_usd,151937,475.51,475.50709999999964,"Cap at [1%, 99%] → [15.72, 475.51]",2026-05-10T11:45:42.407610
winsorize,unit_price_usd,151986,475.51,475.50709999999964,"Cap at [1%, 99%] → [15.72, 475.51]",2026-05-10T11:45:42.407610
winsorize,unit_price_usd,152014,475.51,475.50709999999964,"Cap at [1%, 99%] → [15.72, 475.51]",2026-05-10T11:45:42.407610
winsorize,unit_price_usd,152165,475.51,475.50709999999964,"Cap at [1%, 99%] → [15.72, 475.51]",2026-05-10T11:45:42.407610
winsorize,unit_price_usd,152387,475.51,475.50709999999964,"Cap at [1%, 99%] → [15.72, 475.51]",2026-05-10T11:45:42.407610
winsorize,unit_price_usd,152415,475.51,475.50709999999964,"Cap at [1%, 99%] → [15.72, 475.51]",2026-05-10T11:45:42.407610
winsorize,unit_price_usd,152622,475.51,475.50709999999964,"Cap at [1%, 99%] → [15.72, 475.51]",2026-05-10T11:45:42.407610
winsorize,unit_price_usd,152658,475.51,475.50709999999964,"Cap at [1%, 99%] → [15.72, 475.51]",2026-05-10T11:45:42.407610
winsorize,unit_price_usd,152702,475.51,475.50709999999964,"Cap at [1%, 99%] → [15.72, 475.51]",2026-05-10T11:45:42.407610
winsorize,unit_price_usd,152742,475.51,475.50709999999964,"Cap at [1%, 99%] → [15.72, 475.51]",2026-05-10T11:45:42.407610
winsorize,unit_price_usd,152764,475.51,475.50709999999964,"Cap at [1%, 99%] → [15.72, 475.51]",2026-05-10T11:45:42.407610
winsorize,unit_price_usd,152901,475.51,475.50709999999964,"Cap at [1%, 99%] → [15.72, 475.51]",2026-05-10T11:45:42.407610
winsorize,unit_price_usd,152940,475.51,475.50709999999964,"Cap at [1%, 99%] → [15.72, 475.51]",2026-05-10T11:45:42.407610
winsorize,unit_price_usd,152954,475.51,475.50709999999964,"Cap at [1%, 99%] → [15.72, 475.51]",2026-05-10T11:45:42.407610
winsorize,unit_price_usd,152990,475.51,475.50709999999964,"Cap at [1%, 99%] → [15.72, 475.51]",2026-05-10T11:45:42.407610
winsorize,unit_price_usd,153191,475.51,475.50709999999964,"Cap at [1%, 99%] → [15.72, 475.51]",2026-05-10T11:45:42.407610
winsorize,unit_price_usd,153273,475.51,475.50709999999964,"Cap at [1%, 99%] → [15.72, 475.51]",2026-05-10T11:45:42.407610
winsorize,unit_price_usd,153391,475.51,475.50709999999964,"Cap at [1%, 99%] → [15.72, 475.51]",2026-05-10T11:45:42.407610
winsorize,unit_price_usd,153779,475.51,475.50709999999964,"Cap at [1%, 99%] → [15.72, 475.51]",2026-05-10T11:45:42.407610
winsorize,unit_price_usd,153919,475.51,475.50709999999964,"Cap at [1%, 99%] → [15.72, 475.51]",2026-05-10T11:45:42.407610
winsorize,unit_price_usd,154141,475.51,475.50709999999964,"Cap at [1%, 99%] → [15.72, 475.51]",2026-05-10T11:45:42.407610
winsorize,unit_price_usd,154213,475.51,475.50709999999964,"Cap at [1%, 99%] → [15.72, 475.51]",2026-05-10T11:45:42.407610
winsorize,unit_price_usd,154258,475.51,475.50709999999964,"Cap at [1%, 99%] → [15.72, 475.51]",2026-05-10T11:45:42.407610
winsorize,unit_price_usd,154293,475.51,475.50709999999964,"Cap at [1%, 99%] → [15.72, 475.51]",2026-05-10T11:45:42.407610
winsorize,unit_price_usd,154398,475.51,475.50709999999964,"Cap at [1%, 99%] → [15.72, 475.51]",2026-05-10T11:45:42.407610
winsorize,unit_price_usd,154407,475.51,475.50709999999964,"Cap at [1%, 99%] → [15.72, 475.51]",2026-05-10T11:45:42.407610
winsorize,unit_price_usd,154529,475.51,475.50709999999964,"Cap at [1%, 99%] → [15.72, 475.51]",2026-05-10T11:45:42.407610
winsorize,unit_price_usd,154616,475.51,475.50709999999964,"Cap at [1%, 99%] → [15.72, 475.51]",2026-05-10T11:45:42.407610
winsorize,unit_price_usd,154694,475.51,475.50709999999964,"Cap at [1%, 99%] → [15.72, 475.51]",2026-05-10T11:45:42.407610
winsorize,unit_price_usd,154824,475.51,475.50709999999964,"Cap at [1%, 99%] → [15.72, 475.51]",2026-05-10T11:45:42.407610
winsorize,unit_price_usd,154845,475.51,475.50709999999964,"Cap at [1%, 99%] → [15.72, 475.51]",2026-05-10T11:45:42.407610
winsorize,unit_price_usd,154854,475.51,475.50709999999964,"Cap at [1%, 99%] → [15.72, 475.51]",2026-05-10T11:45:42.407610
winsorize,unit_price_usd,155092,475.51,475.50709999999964,"Cap at [1%, 99%] → [15.72, 475.51]",2026-05-10T11:45:42.407610
winsorize,unit_price_usd,155205,475.51,475.50709999999964,"Cap at [1%, 99%] → [15.72, 475.51]",2026-05-10T11:45:42.407610
winsorize,unit_price_usd,155206,475.51,475.50709999999964,"Cap at [1%, 99%] → [15.72, 475.51]",2026-05-10T11:45:42.407610
winsorize,unit_price_usd,155287,475.51,475.50709999999964,"Cap at [1%, 99%] → [15.72, 475.51]",2026-05-10T11:45:42.407610
winsorize,unit_price_usd,155384,475.51,475.50709999999964,"Cap at [1%, 99%] → [15.72, 475.51]",2026-05-10T11:45:42.407610
winsorize,unit_price_usd,155657,475.51,475.50709999999964,"Cap at [1%, 99%] → [15.72, 475.51]",2026-05-10T11:45:42.407610
winsorize,unit_price_usd,156089,475.51,475.50709999999964,"Cap at [1%, 99%] → [15.72, 475.51]",2026-05-10T11:45:42.407610
winsorize,unit_price_usd,156137,475.51,475.50709999999964,"Cap at [1%, 99%] → [15.72, 475.51]",2026-05-10T11:45:42.407610
winsorize,unit_price_usd,156178,475.51,475.50709999999964,"Cap at [1%, 99%] → [15.72, 475.51]",2026-05-10T11:45:42.407610
winsorize,unit_price_usd,156193,475.51,475.50709999999964,"Cap at [1%, 99%] → [15.72, 475.51]",2026-05-10T11:45:42.407610
winsorize,unit_price_usd,156293,475.51,475.50709999999964,"Cap at [1%, 99%] → [15.72, 475.51]",2026-05-10T11:45:42.407610
winsorize,unit_price_usd,156387,475.51,475.50709999999964,"Cap at [1%, 99%] → [15.72, 475.51]",2026-05-10T11:45:42.407610
winsorize,unit_price_usd,156433,475.51,475.50709999999964,"Cap at [1%, 99%] → [15.72, 475.51]",2026-05-10T11:45:42.407610
winsorize,unit_price_usd,156478,475.51,475.50709999999964,"Cap at [1%, 99%] → [15.72, 475.51]",2026-05-10T11:45:42.407610
winsorize,unit_price_usd,156512,475.51,475.50709999999964,"Cap at [1%, 99%] → [15.72, 475.51]",2026-05-10T11:45:42.407610
winsorize,unit_price_usd,156829,475.51,475.50709999999964,"Cap at [1%, 99%] → [15.72, 475.51]",2026-05-10T11:45:42.407610
winsorize,unit_price_usd,156864,475.51,475.50709999999964,"Cap at [1%, 99%] → [15.72, 475.51]",2026-05-10T11:45:42.407610
winsorize,unit_price_usd,156891,475.51,475.50709999999964,"Cap at [1%, 99%] → [15.72, 475.51]",2026-05-10T11:45:42.407610
winsorize,unit_price_usd,156921,475.51,475.50709999999964,"Cap at [1%, 99%] → [15.72, 475.51]",2026-05-10T11:45:42.407610
winsorize,unit_price_usd,156992,475.51,475.50709999999964,"Cap at [1%, 99%] → [15.72, 475.51]",2026-05-10T11:45:42.407610
winsorize,unit_price_usd,157030,475.51,475.50709999999964,"Cap at [1%, 99%] → [15.72, 475.51]",2026-05-10T11:45:42.407610
winsorize,unit_price_usd,157040,475.51,475.50709999999964,"Cap at [1%, 99%] → [15.72, 475.51]",2026-05-10T11:45:42.407610
winsorize,unit_price_usd,157225,475.51,475.50709999999964,"Cap at [1%, 99%] → [15.72, 475.51]",2026-05-10T11:45:42.407610
winsorize,unit_price_usd,157514,475.51,475.50709999999964,"Cap at [1%, 99%] → [15.72, 475.51]",2026-05-10T11:45:42.407610
winsorize,unit_price_usd,157631,475.51,475.50709999999964,"Cap at [1%, 99%] → [15.72, 475.51]",2026-05-10T11:45:42.407610
winsorize,unit_price_usd,157729,475.51,475.50709999999964,"Cap at [1%, 99%] → [15.72, 475.51]",2026-05-10T11:45:42.407610
winsorize,unit_price_usd,157797,475.51,475.50709999999964,"Cap at [1%, 99%] → [15.72, 475.51]",2026-05-10T11:45:42.407610
winsorize,unit_price_usd,158000,475.51,475.50709999999964,"Cap at [1%, 99%] → [15.72, 475.51]",2026-05-10T11:45:42.407610
winsorize,unit_price_usd,158218,475.51,475.50709999999964,"Cap at [1%, 99%] → [15.72, 475.51]",2026-05-10T11:45:42.407610
winsorize,unit_price_usd,158283,475.51,475.50709999999964,"Cap at [1%, 99%] → [15.72, 475.51]",2026-05-10T11:45:42.407610
winsorize,unit_price_usd,158293,475.51,475.50709999999964,"Cap at [1%, 99%] → [15.72, 475.51]",2026-05-10T11:45:42.407610
winsorize,unit_price_usd,158391,475.51,475.50709999999964,"Cap at [1%, 99%] → [15.72, 475.51]",2026-05-10T11:45:42.407610
winsorize,unit_price_usd,158482,475.51,475.50709999999964,"Cap at [1%, 99%] → [15.72, 475.51]",2026-05-10T11:45:42.407610
winsorize,unit_price_usd,158534,475.51,475.50709999999964,"Cap at [1%, 99%] → [15.72, 475.51]",2026-05-10T11:45:42.407610
winsorize,unit_price_usd,158554,475.51,475.50709999999964,"Cap at [1%, 99%] → [15.72, 475.51]",2026-05-10T11:45:42.407610
winsorize,unit_price_usd,158593,475.51,475.50709999999964,"Cap at [1%, 99%] → [15.72, 475.51]",2026-05-10T11:45:42.407610
winsorize,unit_price_usd,158650,475.51,475.50709999999964,"Cap at [1%, 99%] → [15.72, 475.51]",2026-05-10T11:45:42.407610
winsorize,unit_price_usd,158655,475.51,475.50709999999964,"Cap at [1%, 99%] → [15.72, 475.51]",2026-05-10T11:45:42.407610
winsorize,unit_price_usd,158893,475.51,475.50709999999964,"Cap at [1%, 99%] → [15.72, 475.51]",2026-05-10T11:45:42.407610
winsorize,unit_price_usd,158916,475.51,475.50709999999964,"Cap at [1%, 99%] → [15.72, 475.51]",2026-05-10T11:45:42.407610
winsorize,unit_price_usd,158936,475.51,475.50709999999964,"Cap at [1%, 99%] → [15.72, 475.51]",2026-05-10T11:45:42.407610
winsorize,unit_price_usd,159075,475.51,475.50709999999964,"Cap at [1%, 99%] → [15.72, 475.51]",2026-05-10T11:45:42.407610
winsorize,unit_price_usd,159079,475.51,475.50709999999964,"Cap at [1%, 99%] → [15.72, 475.51]",2026-05-10T11:45:42.407610
winsorize,unit_price_usd,159216,475.51,475.50709999999964,"Cap at [1%, 99%] → [15.72, 475.51]",2026-05-10T11:45:42.407610
winsorize,unit_price_usd,159371,475.51,475.50709999999964,"Cap at [1%, 99%] → [15.72, 475.51]",2026-05-10T11:45:42.407610
winsorize,unit_price_usd,159455,475.51,475.50709999999964,"Cap at [1%, 99%] → [15.72, 475.51]",2026-05-10T11:45:42.407610
winsorize,unit_price_usd,159536,475.51,475.50709999999964,"Cap at [1%, 99%] → [15.72, 475.51]",2026-05-10T11:45:42.407610
winsorize,unit_price_usd,159552,475.51,475.50709999999964,"Cap at [1%, 99%] → [15.72, 475.51]",2026-05-10T11:45:42.407610
winsorize,unit_price_usd,159604,475.51,475.50709999999964,"Cap at [1%, 99%] → [15.72, 475.51]",2026-05-10T11:45:42.407610
winsorize,unit_price_usd,159618,475.51,475.50709999999964,"Cap at [1%, 99%] → [15.72, 475.51]",2026-05-10T11:45:42.407610
winsorize,unit_price_usd,159660,475.51,475.50709999999964,"Cap at [1%, 99%] → [15.72, 475.51]",2026-05-10T11:45:42.407610
winsorize,unit_price_usd,160169,475.51,475.50709999999964,"Cap at [1%, 99%] → [15.72, 475.51]",2026-05-10T11:45:42.407610
winsorize,unit_price_usd,160352,475.51,475.50709999999964,"Cap at [1%, 99%] → [15.72, 475.51]",2026-05-10T11:45:42.407610
winsorize,unit_price_usd,160468,475.51,475.50709999999964,"Cap at [1%, 99%] → [15.72, 475.51]",2026-05-10T11:45:42.407610
winsorize,unit_price_usd,160740,475.51,475.50709999999964,"Cap at [1%, 99%] → [15.72, 475.51]",2026-05-10T11:45:42.407610
winsorize,unit_price_usd,160830,475.51,475.50709999999964,"Cap at [1%, 99%] → [15.72, 475.51]",2026-05-10T11:45:42.407610
winsorize,unit_price_usd,161044,475.51,475.50709999999964,"Cap at [1%, 99%] → [15.72, 475.51]",2026-05-10T11:45:42.407610
winsorize,unit_price_usd,161082,475.51,475.50709999999964,"Cap at [1%, 99%] → [15.72, 475.51]",2026-05-10T11:45:42.407610
winsorize,unit_price_usd,161112,475.51,475.50709999999964,"Cap at [1%, 99%] → [15.72, 475.51]",2026-05-10T11:45:42.407610
winsorize,unit_price_usd,161127,475.51,475.50709999999964,"Cap at [1%, 99%] → [15.72, 475.51]",2026-05-10T11:45:42.407610
winsorize,unit_price_usd,161218,475.51,475.50709999999964,"Cap at [1%, 99%] → [15.72, 475.51]",2026-05-10T11:45:42.407610
winsorize,unit_price_usd,161261,475.51,475.50709999999964,"Cap at [1%, 99%] → [15.72, 475.51]",2026-05-10T11:45:42.407610
winsorize,unit_price_usd,161307,475.51,475.50709999999964,"Cap at [1%, 99%] → [15.72, 475.51]",2026-05-10T11:45:42.407610
winsorize,unit_price_usd,161386,475.51,475.50709999999964,"Cap at [1%, 99%] → [15.72, 475.51]",2026-05-10T11:45:42.407610
winsorize,unit_price_usd,161516,475.51,475.50709999999964,"Cap at [1%, 99%] → [15.72, 475.51]",2026-05-10T11:45:42.407610
winsorize,unit_price_usd,161743,475.51,475.50709999999964,"Cap at [1%, 99%] → [15.72, 475.51]",2026-05-10T11:45:42.407610
winsorize,unit_price_usd,161778,475.51,475.50709999999964,"Cap at [1%, 99%] → [15.72, 475.51]",2026-05-10T11:45:42.407610
winsorize,unit_price_usd,161833,475.51,475.50709999999964,"Cap at [1%, 99%] → [15.72, 475.51]",2026-05-10T11:45:42.407610
winsorize,unit_price_usd,161834,475.51,475.50709999999964,"Cap at [1%, 99%] → [15.72, 475.51]",2026-05-10T11:45:42.407610
winsorize,unit_price_usd,161872,475.51,475.50709999999964,"Cap at [1%, 99%] → [15.72, 475.51]",2026-05-10T11:45:42.407610
winsorize,unit_price_usd,162083,475.51,475.50709999999964,"Cap at [1%, 99%] → [15.72, 475.51]",2026-05-10T11:45:42.407610
winsorize,unit_price_usd,162085,475.51,475.50709999999964,"Cap at [1%, 99%] → [15.72, 475.51]",2026-05-10T11:45:42.407610
winsorize,unit_price_usd,162179,475.51,475.50709999999964,"Cap at [1%, 99%] → [15.72, 475.51]",2026-05-10T11:45:42.407610
winsorize,unit_price_usd,162256,475.51,475.50709999999964,"Cap at [1%, 99%] → [15.72, 475.51]",2026-05-10T11:45:42.407610
winsorize,unit_price_usd,162455,475.51,475.50709999999964,"Cap at [1%, 99%] → [15.72, 475.51]",2026-05-10T11:45:42.407610
winsorize,unit_price_usd,162488,475.51,475.50709999999964,"Cap at [1%, 99%] → [15.72, 475.51]",2026-05-10T11:45:42.407610
winsorize,unit_price_usd,162898,475.51,475.50709999999964,"Cap at [1%, 99%] → [15.72, 475.51]",2026-05-10T11:45:42.407610
